type,spu_id,spu_name,category,sub_category,brand,specs,description,clean_text
product,SPU001878,良品铺子 露营装备 878型,运动户外,露营装备,良品铺子,重量: 5.9kg | 规格: Lite版,良品铺子良品铺子 露营装备 878型，重量: 5.9kg | 规格: Lite版。运动户外品类热销产品，累计好评5万+。轻量化设计,良品铺子良品铺子 露营装备 878型，重量: 5.9kg | 规格: Lite版。运动户外品类热销产品，累计好评5万+。轻量化设计
product,SPU001879,美的 露营装备 879型,运动户外,露营装备,美的,规格: 升级版,【美的旗舰店】美的 露营装备 879型，规格: 升级版。轻量化设计。现在下单享买二免一。,【美的旗舰店】美的 露营装备 879型，规格: 升级版。轻量化设计。现在下单享买二免一。
product,SPU001880,阿迪达斯 露营装备 880型,运动户外,露营装备,阿迪达斯,重量: 3.1kg | 规格: 升级版,阿迪达斯官方正品阿迪达斯 露营装备 880型，重量: 3.1kg | 规格: 升级版。支持全国联保，专业级防护。已通过运动户外行业标准认证。,阿迪达斯官方正品阿迪达斯 露营装备 880型，重量: 3.1kg | 规格: 升级版。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001881,百草味 露营装备 881型,运动户外,露营装备,百草味,重量: 6.7kg | 规格: Lite版 | 颜色: 经典黑,百草味百草味 露营装备 881型，重量: 6.7kg | 规格: Lite版 | 颜色: 经典黑。运动户外品类热销产品，累计好评20万+。轻量化设计,百草味百草味 露营装备 881型，重量: 6.7kg | 规格: Lite版 | 颜色: 经典黑。运动户外品类热销产品，累计好评20万+。轻量化设计
product,SPU001882,三只松鼠 露营装备 882型,运动户外,露营装备,三只松鼠,重量: 23.7kg,三只松鼠官方正品三只松鼠 露营装备 882型，重量: 23.7kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,三只松鼠官方正品三只松鼠 露营装备 882型，重量: 23.7kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001883,资生堂 露营装备 883型,运动户外,露营装备,资生堂,重量: 6.5kg,资生堂资生堂 露营装备 883型，重量: 6.5kg。运动户外品类热销产品，累计好评12万+。防滑耐磨大底,资生堂资生堂 露营装备 883型，重量: 6.5kg。运动户外品类热销产品，累计好评12万+。防滑耐磨大底
product,SPU001884,三星 露营装备 884型,运动户外,露营装备,三星,重量: 24.1kg,【三星旗舰店】三星 露营装备 884型，重量: 24.1kg。轻量化设计。现在下单享限时包邮。,【三星旗舰店】三星 露营装备 884型，重量: 24.1kg。轻量化设计。现在下单享限时包邮。
product,SPU001885,三只松鼠 露营装备 885型,运动户外,露营装备,三只松鼠,颜色: 经典黑 | 规格: 旗舰版,三只松鼠官方正品三只松鼠 露营装备 885型，颜色: 经典黑 | 规格: 旗舰版。支持全国联保，专业级防护。已通过运动户外行业标准认证。,三只松鼠官方正品三只松鼠 露营装备 885型，颜色: 经典黑 | 规格: 旗舰版。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001886,蒙牛 露营装备 886型,运动户外,露营装备,蒙牛,规格: 旗舰版,蒙牛官方正品蒙牛 露营装备 886型，规格: 旗舰版。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,蒙牛官方正品蒙牛 露营装备 886型，规格: 旗舰版。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001887,良品铺子 露营装备 887型,运动户外,露营装备,良品铺子,规格: Lite版,【良品铺子旗舰店】良品铺子 露营装备 887型，规格: Lite版。透气网面鞋面。现在下单享30天价保。,【良品铺子旗舰店】良品铺子 露营装备 887型，规格: Lite版。透气网面鞋面。现在下单享30天价保。
product,SPU001888,小米 露营装备 888型,运动户外,露营装备,小米,重量: 6.8kg | 规格: Lite版 | 颜色: 珍珠白,小米小米 露营装备 888型，重量: 6.8kg | 规格: Lite版 | 颜色: 珍珠白。运动户外品类热销产品，累计好评5万+。透气网面鞋面,小米小米 露营装备 888型，重量: 6.8kg | 规格: Lite版 | 颜色: 珍珠白。运动户外品类热销产品，累计好评5万+。透气网面鞋面
product,SPU001889,阿迪达斯 露营装备 889型,运动户外,露营装备,阿迪达斯,颜色: 星空灰,阿迪达斯阿迪达斯 露营装备 889型，颜色: 星空灰。运动户外品类热销产品，累计好评25万+。防滑耐磨大底,阿迪达斯阿迪达斯 露营装备 889型，颜色: 星空灰。运动户外品类热销产品，累计好评25万+。防滑耐磨大底
product,SPU001890,海尔 露营装备 890型,运动户外,露营装备,海尔,颜色: 珍珠白,【海尔旗舰店】海尔 露营装备 890型，颜色: 珍珠白。防滑耐磨大底。现在下单享30天价保。,【海尔旗舰店】海尔 露营装备 890型，颜色: 珍珠白。防滑耐磨大底。现在下单享30天价保。
product,SPU001891,耐克 露营装备 891型,运动户外,露营装备,耐克,规格: Pro版,耐克官方正品耐克 露营装备 891型，规格: Pro版。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,耐克官方正品耐克 露营装备 891型，规格: Pro版。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001892,安踏 露营装备 892型,运动户外,露营装备,安踏,重量: 4.7kg,【安踏旗舰店】安踏 露营装备 892型，重量: 4.7kg。专业级防护。现在下单享30天价保。,【安踏旗舰店】安踏 露营装备 892型，重量: 4.7kg。专业级防护。现在下单享30天价保。
product,SPU001893,三星 露营装备 893型,运动户外,露营装备,三星,重量: 5.5kg | 颜色: 珍珠白 | 规格: 升级版,三星官方正品三星 露营装备 893型，重量: 5.5kg | 颜色: 珍珠白 | 规格: 升级版。支持全国联保，专业级防护。已通过运动户外行业标准认证。,三星官方正品三星 露营装备 893型，重量: 5.5kg | 颜色: 珍珠白 | 规格: 升级版。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001894,华为 露营装备 894型,运动户外,露营装备,华为,颜色: 珍珠白 | 重量: 0.6kg | 规格: Pro版,【华为旗舰店】华为 露营装备 894型，颜色: 珍珠白 | 重量: 0.6kg | 规格: Pro版。防滑耐磨大底。现在下单享限时包邮。,【华为旗舰店】华为 露营装备 894型，颜色: 珍珠白 | 重量: 0.6kg | 规格: Pro版。防滑耐磨大底。现在下单享限时包邮。
product,SPU001895,兰蔻 露营装备 895型,运动户外,露营装备,兰蔻,规格: 标准版 | 重量: 11.0kg,兰蔻兰蔻 露营装备 895型，规格: 标准版 | 重量: 11.0kg。运动户外品类热销产品，累计好评47万+。防滑耐磨大底,兰蔻兰蔻 露营装备 895型，规格: 标准版 | 重量: 11.0kg。运动户外品类热销产品，累计好评47万+。防滑耐磨大底
product,SPU001896,良品铺子 露营装备 896型,运动户外,露营装备,良品铺子,重量: 9.7kg | 颜色: 珍珠白 | 规格: 旗舰版,良品铺子良品铺子 露营装备 896型，重量: 9.7kg | 颜色: 珍珠白 | 规格: 旗舰版。运动户外品类热销产品，累计好评32万+。透气网面鞋面,良品铺子良品铺子 露营装备 896型，重量: 9.7kg | 颜色: 珍珠白 | 规格: 旗舰版。运动户外品类热销产品，累计好评32万+。透气网面鞋面
product,SPU001897,资生堂 露营装备 897型,运动户外,露营装备,资生堂,规格: 标准版 | 重量: 16.1kg,资生堂官方正品资生堂 露营装备 897型，规格: 标准版 | 重量: 16.1kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,资生堂官方正品资生堂 露营装备 897型，规格: 标准版 | 重量: 16.1kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001898,资生堂 露营装备 898型,运动户外,露营装备,资生堂,颜色: 雾霾蓝 | 规格: Pro版 | 重量: 10.9kg,资生堂资生堂 露营装备 898型，颜色: 雾霾蓝 | 规格: Pro版 | 重量: 10.9kg。运动户外品类热销产品，累计好评43万+。透气网面鞋面,资生堂资生堂 露营装备 898型，颜色: 雾霾蓝 | 规格: Pro版 | 重量: 10.9kg。运动户外品类热销产品，累计好评43万+。透气网面鞋面
product,SPU001899,良品铺子 露营装备 899型,运动户外,露营装备,良品铺子,颜色: 珍珠白 | 重量: 21.3kg,良品铺子官方正品良品铺子 露营装备 899型，颜色: 珍珠白 | 重量: 21.3kg。支持全国联保，专业级防护。已通过运动户外行业标准认证。,良品铺子官方正品良品铺子 露营装备 899型，颜色: 珍珠白 | 重量: 21.3kg。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001900,海尔 露营装备 900型,运动户外,露营装备,海尔,颜色: 经典黑 | 规格: Lite版 | 重量: 17.9kg,海尔官方正品海尔 露营装备 900型，颜色: 经典黑 | 规格: Lite版 | 重量: 17.9kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,海尔官方正品海尔 露营装备 900型，颜色: 经典黑 | 规格: Lite版 | 重量: 17.9kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001901,欧莱雅 露营装备 901型,运动户外,露营装备,欧莱雅,重量: 11.9kg | 规格: Lite版 | 颜色: 经典黑,【欧莱雅旗舰店】欧莱雅 露营装备 901型，重量: 11.9kg | 规格: Lite版 | 颜色: 经典黑。防滑耐磨大底。现在下单享赠品随单送。,【欧莱雅旗舰店】欧莱雅 露营装备 901型，重量: 11.9kg | 规格: Lite版 | 颜色: 经典黑。防滑耐磨大底。现在下单享赠品随单送。
product,SPU001902,科沃斯 露营装备 902型,运动户外,露营装备,科沃斯,规格: 升级版 | 重量: 12.1kg | 颜色: 星空灰,科沃斯科沃斯 露营装备 902型，规格: 升级版 | 重量: 12.1kg | 颜色: 星空灰。运动户外品类热销产品，累计好评37万+。轻量化设计,科沃斯科沃斯 露营装备 902型，规格: 升级版 | 重量: 12.1kg | 颜色: 星空灰。运动户外品类热销产品，累计好评37万+。轻量化设计
product,SPU001903,美的 露营装备 903型,运动户外,露营装备,美的,重量: 15.6kg | 规格: 升级版 | 颜色: 星空灰,【美的旗舰店】美的 露营装备 903型，重量: 15.6kg | 规格: 升级版 | 颜色: 星空灰。轻量化设计。现在下单享赠品随单送。,【美的旗舰店】美的 露营装备 903型，重量: 15.6kg | 规格: 升级版 | 颜色: 星空灰。轻量化设计。现在下单享赠品随单送。
product,SPU001904,伊利 露营装备 904型,运动户外,露营装备,伊利,颜色: 珍珠白 | 重量: 21.7kg,【伊利旗舰店】伊利 露营装备 904型，颜色: 珍珠白 | 重量: 21.7kg。防滑耐磨大底。现在下单享赠品随单送。,【伊利旗舰店】伊利 露营装备 904型，颜色: 珍珠白 | 重量: 21.7kg。防滑耐磨大底。现在下单享赠品随单送。
product,SPU001905,伊利 露营装备 905型,运动户外,露营装备,伊利,重量: 6.4kg | 颜色: 樱花粉 | 规格: 旗舰版,伊利官方正品伊利 露营装备 905型，重量: 6.4kg | 颜色: 樱花粉 | 规格: 旗舰版。支持全国联保，专业级防护。已通过运动户外行业标准认证。,伊利官方正品伊利 露营装备 905型，重量: 6.4kg | 颜色: 樱花粉 | 规格: 旗舰版。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001906,格力 露营装备 906型,运动户外,露营装备,格力,规格: 标准版 | 重量: 6.0kg | 颜色: 樱花粉,格力格力 露营装备 906型，规格: 标准版 | 重量: 6.0kg | 颜色: 樱花粉。运动户外品类热销产品，累计好评21万+。防滑耐磨大底,格力格力 露营装备 906型，规格: 标准版 | 重量: 6.0kg | 颜色: 樱花粉。运动户外品类热销产品，累计好评21万+。防滑耐磨大底
product,SPU001907,蒙牛 露营装备 907型,运动户外,露营装备,蒙牛,颜色: 雾霾蓝 | 重量: 12.9kg | 规格: 标准版,蒙牛蒙牛 露营装备 907型，颜色: 雾霾蓝 | 重量: 12.9kg | 规格: 标准版。运动户外品类热销产品，累计好评2万+。透气网面鞋面,蒙牛蒙牛 露营装备 907型，颜色: 雾霾蓝 | 重量: 12.9kg | 规格: 标准版。运动户外品类热销产品，累计好评2万+。透气网面鞋面
product,SPU001908,阿迪达斯 露营装备 908型,运动户外,露营装备,阿迪达斯,颜色: 珍珠白 | 重量: 3.1kg,阿迪达斯阿迪达斯 露营装备 908型，颜色: 珍珠白 | 重量: 3.1kg。运动户外品类热销产品，累计好评9万+。专业级防护,阿迪达斯阿迪达斯 露营装备 908型，颜色: 珍珠白 | 重量: 3.1kg。运动户外品类热销产品，累计好评9万+。专业级防护
product,SPU001909,良品铺子 露营装备 909型,运动户外,露营装备,良品铺子,颜色: 经典黑 | 重量: 19.7kg,良品铺子良品铺子 露营装备 909型，颜色: 经典黑 | 重量: 19.7kg。运动户外品类热销产品，累计好评15万+。防滑耐磨大底,良品铺子良品铺子 露营装备 909型，颜色: 经典黑 | 重量: 19.7kg。运动户外品类热销产品，累计好评15万+。防滑耐磨大底
product,SPU001910,欧莱雅 露营装备 910型,运动户外,露营装备,欧莱雅,颜色: 珍珠白,【欧莱雅旗舰店】欧莱雅 露营装备 910型，颜色: 珍珠白。专业级防护。现在下单享限时包邮。,【欧莱雅旗舰店】欧莱雅 露营装备 910型，颜色: 珍珠白。专业级防护。现在下单享限时包邮。
product,SPU001911,三星 露营装备 911型,运动户外,露营装备,三星,规格: Pro版,三星三星 露营装备 911型，规格: Pro版。运动户外品类热销产品，累计好评41万+。专业级防护,三星三星 露营装备 911型，规格: Pro版。运动户外品类热销产品，累计好评41万+。专业级防护
product,SPU001912,华为 露营装备 912型,运动户外,露营装备,华为,重量: 14.7kg | 颜色: 星空灰 | 规格: Pro版,【华为旗舰店】华为 露营装备 912型，重量: 14.7kg | 颜色: 星空灰 | 规格: Pro版。专业级防护。现在下单享买二免一。,【华为旗舰店】华为 露营装备 912型，重量: 14.7kg | 颜色: 星空灰 | 规格: Pro版。专业级防护。现在下单享买二免一。
product,SPU001913,阿迪达斯 露营装备 913型,运动户外,露营装备,阿迪达斯,颜色: 雾霾蓝 | 规格: 旗舰版,【阿迪达斯旗舰店】阿迪达斯 露营装备 913型，颜色: 雾霾蓝 | 规格: 旗舰版。透气网面鞋面。现在下单享赠品随单送。,【阿迪达斯旗舰店】阿迪达斯 露营装备 913型，颜色: 雾霾蓝 | 规格: 旗舰版。透气网面鞋面。现在下单享赠品随单送。
product,SPU001914,美的 露营装备 914型,运动户外,露营装备,美的,规格: Lite版 | 重量: 7.7kg,美的美的 露营装备 914型，规格: Lite版 | 重量: 7.7kg。运动户外品类热销产品，累计好评20万+。防滑耐磨大底,美的美的 露营装备 914型，规格: Lite版 | 重量: 7.7kg。运动户外品类热销产品，累计好评20万+。防滑耐磨大底
product,SPU001915,格力 露营装备 915型,运动户外,露营装备,格力,重量: 12.5kg | 颜色: 樱花粉,格力官方正品格力 露营装备 915型，重量: 12.5kg | 颜色: 樱花粉。支持全国联保，专业级防护。已通过运动户外行业标准认证。,格力官方正品格力 露营装备 915型，重量: 12.5kg | 颜色: 樱花粉。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001916,三星 露营装备 916型,运动户外,露营装备,三星,颜色: 樱花粉 | 规格: 标准版,三星官方正品三星 露营装备 916型，颜色: 樱花粉 | 规格: 标准版。支持全国联保，轻量化设计。已通过运动户外行业标准认证。,三星官方正品三星 露营装备 916型，颜色: 樱花粉 | 规格: 标准版。支持全国联保，轻量化设计。已通过运动户外行业标准认证。
product,SPU001917,资生堂 露营装备 917型,运动户外,露营装备,资生堂,规格: 升级版,资生堂资生堂 露营装备 917型，规格: 升级版。运动户外品类热销产品，累计好评31万+。专业级防护,资生堂资生堂 露营装备 917型，规格: 升级版。运动户外品类热销产品，累计好评31万+。专业级防护
product,SPU001918,美的 露营装备 918型,运动户外,露营装备,美的,颜色: 星空灰,美的官方正品美的 露营装备 918型，颜色: 星空灰。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,美的官方正品美的 露营装备 918型，颜色: 星空灰。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001919,蒙牛 露营装备 919型,运动户外,露营装备,蒙牛,颜色: 珍珠白 | 规格: Pro版 | 重量: 18.0kg,蒙牛蒙牛 露营装备 919型，颜色: 珍珠白 | 规格: Pro版 | 重量: 18.0kg。运动户外品类热销产品，累计好评32万+。轻量化设计,蒙牛蒙牛 露营装备 919型，颜色: 珍珠白 | 规格: Pro版 | 重量: 18.0kg。运动户外品类热销产品，累计好评32万+。轻量化设计
product,SPU001920,欧莱雅 露营装备 920型,运动户外,露营装备,欧莱雅,规格: 升级版,【欧莱雅旗舰店】欧莱雅 露营装备 920型，规格: 升级版。防滑耐磨大底。现在下单享赠品随单送。,【欧莱雅旗舰店】欧莱雅 露营装备 920型，规格: 升级版。防滑耐磨大底。现在下单享赠品随单送。
product,SPU001921,华为 露营装备 921型,运动户外,露营装备,华为,规格: Pro版 | 颜色: 星空灰 | 重量: 12.4kg,【华为旗舰店】华为 露营装备 921型，规格: Pro版 | 颜色: 星空灰 | 重量: 12.4kg。防滑耐磨大底。现在下单享买二免一。,【华为旗舰店】华为 露营装备 921型，规格: Pro版 | 颜色: 星空灰 | 重量: 12.4kg。防滑耐磨大底。现在下单享买二免一。
product,SPU001922,华为 露营装备 922型,运动户外,露营装备,华为,颜色: 珍珠白 | 重量: 15.0kg,华为官方正品华为 露营装备 922型，颜色: 珍珠白 | 重量: 15.0kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,华为官方正品华为 露营装备 922型，颜色: 珍珠白 | 重量: 15.0kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001923,百草味 露营装备 923型,运动户外,露营装备,百草味,重量: 14.3kg,百草味百草味 露营装备 923型，重量: 14.3kg。运动户外品类热销产品，累计好评23万+。透气网面鞋面,百草味百草味 露营装备 923型，重量: 14.3kg。运动户外品类热销产品，累计好评23万+。透气网面鞋面
product,SPU001924,海尔 露营装备 924型,运动户外,露营装备,海尔,重量: 23.8kg | 颜色: 雾霾蓝,【海尔旗舰店】海尔 露营装备 924型，重量: 23.8kg | 颜色: 雾霾蓝。轻量化设计。现在下单享限时包邮。,【海尔旗舰店】海尔 露营装备 924型，重量: 23.8kg | 颜色: 雾霾蓝。轻量化设计。现在下单享限时包邮。
product,SPU001925,阿迪达斯 骑行 925型,运动户外,骑行,阿迪达斯,重量: 11.2kg,【阿迪达斯旗舰店】阿迪达斯 骑行 925型，重量: 11.2kg。透气网面鞋面。现在下单享30天价保。,【阿迪达斯旗舰店】阿迪达斯 骑行 925型，重量: 11.2kg。透气网面鞋面。现在下单享30天价保。
product,SPU001926,资生堂 骑行 926型,运动户外,骑行,资生堂,规格: Pro版,资生堂资生堂 骑行 926型，规格: Pro版。运动户外品类热销产品，累计好评35万+。专业级防护,资生堂资生堂 骑行 926型，规格: Pro版。运动户外品类热销产品，累计好评35万+。专业级防护
product,SPU001927,科沃斯 骑行 927型,运动户外,骑行,科沃斯,颜色: 珍珠白 | 重量: 12.6kg,科沃斯官方正品科沃斯 骑行 927型，颜色: 珍珠白 | 重量: 12.6kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,科沃斯官方正品科沃斯 骑行 927型，颜色: 珍珠白 | 重量: 12.6kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001928,百草味 骑行 928型,运动户外,骑行,百草味,规格: Lite版 | 颜色: 经典黑,百草味百草味 骑行 928型，规格: Lite版 | 颜色: 经典黑。运动户外品类热销产品，累计好评11万+。透气网面鞋面,百草味百草味 骑行 928型，规格: Lite版 | 颜色: 经典黑。运动户外品类热销产品，累计好评11万+。透气网面鞋面
product,SPU001929,阿迪达斯 骑行 929型,运动户外,骑行,阿迪达斯,重量: 20.8kg | 颜色: 雾霾蓝 | 规格: 标准版,【阿迪达斯旗舰店】阿迪达斯 骑行 929型，重量: 20.8kg | 颜色: 雾霾蓝 | 规格: 标准版。轻量化设计。现在下单享赠品随单送。,【阿迪达斯旗舰店】阿迪达斯 骑行 929型，重量: 20.8kg | 颜色: 雾霾蓝 | 规格: 标准版。轻量化设计。现在下单享赠品随单送。
product,SPU001930,伊利 骑行 930型,运动户外,骑行,伊利,规格: 升级版,【伊利旗舰店】伊利 骑行 930型，规格: 升级版。防滑耐磨大底。现在下单享30天价保。,【伊利旗舰店】伊利 骑行 930型，规格: 升级版。防滑耐磨大底。现在下单享30天价保。
product,SPU001931,格力 骑行 931型,运动户外,骑行,格力,重量: 6.1kg,格力官方正品格力 骑行 931型，重量: 6.1kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,格力官方正品格力 骑行 931型，重量: 6.1kg。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001932,欧莱雅 骑行 932型,运动户外,骑行,欧莱雅,颜色: 樱花粉 | 重量: 8.2kg | 规格: 标准版,【欧莱雅旗舰店】欧莱雅 骑行 932型，颜色: 樱花粉 | 重量: 8.2kg | 规格: 标准版。轻量化设计。现在下单享买二免一。,【欧莱雅旗舰店】欧莱雅 骑行 932型，颜色: 樱花粉 | 重量: 8.2kg | 规格: 标准版。轻量化设计。现在下单享买二免一。
product,SPU001933,良品铺子 骑行 933型,运动户外,骑行,良品铺子,重量: 0.3kg | 颜色: 星空灰,良品铺子官方正品良品铺子 骑行 933型，重量: 0.3kg | 颜色: 星空灰。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,良品铺子官方正品良品铺子 骑行 933型，重量: 0.3kg | 颜色: 星空灰。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001934,苹果 骑行 934型,运动户外,骑行,苹果,重量: 9.2kg | 规格: 升级版,【苹果旗舰店】苹果 骑行 934型，重量: 9.2kg | 规格: 升级版。透气网面鞋面。现在下单享30天价保。,【苹果旗舰店】苹果 骑行 934型，重量: 9.2kg | 规格: 升级版。透气网面鞋面。现在下单享30天价保。
product,SPU001935,欧莱雅 骑行 935型,运动户外,骑行,欧莱雅,重量: 10.3kg | 颜色: 樱花粉,欧莱雅欧莱雅 骑行 935型，重量: 10.3kg | 颜色: 樱花粉。运动户外品类热销产品，累计好评8万+。轻量化设计,欧莱雅欧莱雅 骑行 935型，重量: 10.3kg | 颜色: 樱花粉。运动户外品类热销产品，累计好评8万+。轻量化设计
product,SPU001936,阿迪达斯 骑行 936型,运动户外,骑行,阿迪达斯,规格: 旗舰版,阿迪达斯阿迪达斯 骑行 936型，规格: 旗舰版。运动户外品类热销产品，累计好评3万+。轻量化设计,阿迪达斯阿迪达斯 骑行 936型，规格: 旗舰版。运动户外品类热销产品，累计好评3万+。轻量化设计
product,SPU001937,李宁 骑行 937型,运动户外,骑行,李宁,规格: Lite版 | 重量: 15.4kg,李宁官方正品李宁 骑行 937型，规格: Lite版 | 重量: 15.4kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,李宁官方正品李宁 骑行 937型，规格: Lite版 | 重量: 15.4kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001938,阿迪达斯 骑行 938型,运动户外,骑行,阿迪达斯,颜色: 樱花粉 | 规格: Pro版 | 重量: 15.0kg,【阿迪达斯旗舰店】阿迪达斯 骑行 938型，颜色: 樱花粉 | 规格: Pro版 | 重量: 15.0kg。轻量化设计。现在下单享30天价保。,【阿迪达斯旗舰店】阿迪达斯 骑行 938型，颜色: 樱花粉 | 规格: Pro版 | 重量: 15.0kg。轻量化设计。现在下单享30天价保。
product,SPU001939,阿迪达斯 骑行 939型,运动户外,骑行,阿迪达斯,颜色: 珍珠白 | 规格: 标准版,阿迪达斯官方正品阿迪达斯 骑行 939型，颜色: 珍珠白 | 规格: 标准版。支持全国联保，轻量化设计。已通过运动户外行业标准认证。,阿迪达斯官方正品阿迪达斯 骑行 939型，颜色: 珍珠白 | 规格: 标准版。支持全国联保，轻量化设计。已通过运动户外行业标准认证。
product,SPU001940,苹果 骑行 940型,运动户外,骑行,苹果,规格: 升级版 | 颜色: 雾霾蓝,苹果官方正品苹果 骑行 940型，规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,苹果官方正品苹果 骑行 940型，规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001941,华为 骑行 941型,运动户外,骑行,华为,重量: 12.0kg | 规格: 旗舰版 | 颜色: 雾霾蓝,华为华为 骑行 941型，重量: 12.0kg | 规格: 旗舰版 | 颜色: 雾霾蓝。运动户外品类热销产品，累计好评19万+。轻量化设计,华为华为 骑行 941型，重量: 12.0kg | 规格: 旗舰版 | 颜色: 雾霾蓝。运动户外品类热销产品，累计好评19万+。轻量化设计
product,SPU001942,良品铺子 骑行 942型,运动户外,骑行,良品铺子,颜色: 樱花粉,良品铺子官方正品良品铺子 骑行 942型，颜色: 樱花粉。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。,良品铺子官方正品良品铺子 骑行 942型，颜色: 樱花粉。支持全国联保，防滑耐磨大底。已通过运动户外行业标准认证。
product,SPU001943,欧莱雅 骑行 943型,运动户外,骑行,欧莱雅,重量: 10.1kg,欧莱雅官方正品欧莱雅 骑行 943型，重量: 10.1kg。支持全国联保，轻量化设计。已通过运动户外行业标准认证。,欧莱雅官方正品欧莱雅 骑行 943型，重量: 10.1kg。支持全国联保，轻量化设计。已通过运动户外行业标准认证。
product,SPU001944,苹果 骑行 944型,运动户外,骑行,苹果,颜色: 珍珠白 | 重量: 5.4kg | 规格: Pro版,苹果苹果 骑行 944型，颜色: 珍珠白 | 重量: 5.4kg | 规格: Pro版。运动户外品类热销产品，累计好评23万+。轻量化设计,苹果苹果 骑行 944型，颜色: 珍珠白 | 重量: 5.4kg | 规格: Pro版。运动户外品类热销产品，累计好评23万+。轻量化设计
product,SPU001945,格力 骑行 945型,运动户外,骑行,格力,规格: Lite版 | 重量: 22.9kg | 颜色: 樱花粉,格力官方正品格力 骑行 945型，规格: Lite版 | 重量: 22.9kg | 颜色: 樱花粉。支持全国联保，专业级防护。已通过运动户外行业标准认证。,格力官方正品格力 骑行 945型，规格: Lite版 | 重量: 22.9kg | 颜色: 樱花粉。支持全国联保，专业级防护。已通过运动户外行业标准认证。
product,SPU001946,海尔 骑行 946型,运动户外,骑行,海尔,规格: 标准版 | 重量: 20.8kg,【海尔旗舰店】海尔 骑行 946型，规格: 标准版 | 重量: 20.8kg。防滑耐磨大底。现在下单享赠品随单送。,【海尔旗舰店】海尔 骑行 946型，规格: 标准版 | 重量: 20.8kg。防滑耐磨大底。现在下单享赠品随单送。
product,SPU001947,欧莱雅 骑行 947型,运动户外,骑行,欧莱雅,规格: Pro版 | 重量: 20.2kg,欧莱雅官方正品欧莱雅 骑行 947型，规格: Pro版 | 重量: 20.2kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。,欧莱雅官方正品欧莱雅 骑行 947型，规格: Pro版 | 重量: 20.2kg。支持全国联保，透气网面鞋面。已通过运动户外行业标准认证。
product,SPU001948,伊利 骑行 948型,运动户外,骑行,伊利,颜色: 雾霾蓝 | 规格: 标准版 | 重量: 22.3kg,伊利官方正品伊利 骑行 948型，颜色: 雾霾蓝 | 规格: 标准版 | 重量: 22.3kg。支持全国联保，轻量化设计。已通过运动户外行业标准认证。,伊利官方正品伊利 骑行 948型，颜色: 雾霾蓝 | 规格: 标准版 | 重量: 22.3kg。支持全国联保，轻量化设计。已通过运动户外行业标准认证。
product,SPU001949,阿迪达斯 骑行 949型,运动户外,骑行,阿迪达斯,重量: 11.3kg | 颜色: 珍珠白,阿迪达斯官方正品阿迪达斯 骑行 949型，重量: 11.3kg | 颜色: 珍珠白。支持全国联保，轻量化设计。已通过运动户外行业标准认证。,阿迪达斯官方正品阿迪达斯 骑行 949型，重量: 11.3kg | 颜色: 珍珠白。支持全国联保，轻量化设计。已通过运动户外行业标准认证。
